catalog,glong,glat,size,comments,assoc_flag,assoc,Name,Alias,Simbad_comments,VGPS Exclude,MAGPIS Exclude,Parallax,magpis,nvss_match,Cornish,Yusef 20cm GC,Lang Radio,Lang Paschen,THOR
no_radio,4.33345,-0.195157,16.3111,,0,,,,,0,0,,0,0,0,0,0,0,0
known,4.34323,0.115925,113.562,,0,,FA090,,,0,0,,0,0,0,0,0,0,0
no_radio,4.35495,-0.455294,35.0966,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,4.38969,-0.3586,30.0525,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,4.40425,-0.35695,33.251,,0,,,,,0,0,,0,0,0,0,0,0,0
known,4.40923,0.110598,235.498,,0,,G004.412+00.118,,,0,0,,0,0,0,0,0,0,0
observe,4.49115,-0.142863,42.5,,0,,FA300,,,0,0,,0,0,0,0,0,0,0
no_radio,4.49715,-0.958415,147.504,,0,,FA301,,,0,1,,0,0,0,0,0,0,0
known,4.52515,-0.136,84.441,,1,FA091; G004.568-00.118; G004.559-00.121,,,,0,0,,0,0,0,0,0,0,0
known,4.53005,-0.104708,43.7339,,1,FA091; G004.568-00.118; G004.559-00.121,,,,0,0,,0,0,0,0,0,0,0
no_radio,4.53242,0.361751,42.5,,0,,FA303,,,0,0,,0,0,0,0,0,0,0
known,4.55783,-0.123089,157.147,,0,,FA091; G004.568-00.118; G004.559-00.121,,,0,0,,0,0,0,0,0,0,0
no_radio,4.56573,-0.129693,43.7341,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,4.59333,-0.0566536,42.5,,0,,FA304,,,0,0,,0,0,0,0,0,0,0
no_radio,4.61,0.18,40.7754,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
known,4.61344,-0.149126,61.9178,,1,FA091; G004.568-00.118; G004.559-00.121,,,,0,0,,0,0,0,0,0,0,0
no_radio,4.75314,0.308731,83.6334,,0,,FA306,,,0,0,,0,0,0,0,0,0,0
no_radio,4.7806,-0.197529,382.949,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,4.86053,-0.2226,122.69,,0,,FQ120,,,0,0,,0,0,0,0,0,0,0
observe,5.03528,0.140178,76.6477,,0,,FQ121,,,0,0,,0,0,0,0,0,0,0
observe,5.04646,-0.194159,65.3749,,0,,FQ122,,,0,0,,0,0,0,0,0,0,0
no_radio,5.06068,-0.275457,39.7688,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.06592,-0.0420263,51.7183,,0,,,,,0,0,,0,0,0,0,0,0,0
known,5.06864,0.275003,274.718,,0,,G005.049+00.254,,,0,0,,0,0,0,0,0,0,0
no_radio,5.08444,0.00260954,15.401,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,5.10157,-0.00064545,51.7183,,0,,FQ123,,,0,0,,1,0,0,0,0,0,0
no_radio,5.13994,-0.093895,51.7183,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.18672,-0.082988,21.6102,,0,,,,,0,0,,0,0,0,0,0,0,0
known,5.18933,-0.284667,132.301,,0,,G005.193-00.284,,,0,0,,0,0,0,0,0,0,0
observe,5.18973,-0.353378,82.2981,,0,,FQ124,,,0,0,,1,0,0,0,0,0,0
known,5.332,0.081,546.414,,0,,G005.332+00.081,,,0,0,,0,0,0,0,0,0,0
no_radio,5.38759,0.248663,88.2808,,0,,FA309,,,0,0,,0,0,0,0,0,0,0
observe,5.40144,-0.271753,48.478,,0,,FQ125,,,0,0,,0,0,0,0,0,0,0
known,5.47531,-0.242715,105.731,,0,,G005.479-00.241,,,0,0,,0,0,0,0,0,0,0
known,5.48428,-0.231636,16.5449,,0,,G005.479-00.241,,,0,0,,0,0,0,0,0,0,0
no_radio,5.49337,-0.102772,17.0084,,0,,,,,0,0,,0,0,0,0,0,0,0
known,5.50385,-0.251545,46.0631,,1,G005.479-00.241,,,,0,0,,1,0,0,0,0,0,0
known,5.524,0.033,42.5,,0,,FA093,,,0,0,,0,0,0,0,0,0,0
no_radio,5.54408,-0.213692,11.8009,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.5516,-0.207757,13.5934,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.57523,-0.267695,241.255,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.57932,0.412976,42.5,,0,,FA313,,,0,0,,0,0,0,0,0,0,0
observe,5.58545,-0.379407,30.9505,,0,,FA314,,,0,0,,1,0,0,0,0,0,0
observe,5.58972,-0.244291,20.966,,0,,FQ126,,,0,0,,1,0,0,0,0,0,0
observe,5.6297,-0.29286,42.5,,0,,FA316,,,0,0,,1,0,0,0,0,0,0
known,5.633212,0.23830224,59.801768,,0,,FA317,,,0,0,,0,0,0,0,0,0,0
known,5.6377823,0.23263315,19.480296,,0,,FA317,,,0,0,,1,0,0,0,0,0,0
no_radio,5.70543,-0.126542,42.5,,0,,FA319,,,0,0,,0,0,0,0,0,0,0
no_radio,5.80672,-0.42285,32.9073,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.84131,-0.514206,37.6537,,0,,,,,0,0,,0,0,0,0,0,0,0
known,5.84571,-0.421791,80.7476,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.85508,0.355419,22.3595,,0,,,,,0,0,,0,0,0,0,0,0,0
known,5.88308,-0.398406,22.3475,,0,,G005.899-00.427; G005.900-00.427,,,0,0,G005.88-00.39,0,0,0,0,0,0,0
known,5.88556,-0.392498,22.3475,,0,,G005.899-00.427; G005.900-00.427,,,0,0,G005.88-00.39,0,0,0,0,0,0,0
no_radio,5.8863889,-0.33027373,20.166332,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
known,5.88775,-0.442507,436.694,same? prob,0,,G005.899-00.427; G005.900-00.427,,,0,0,G005.88-00.39,0,0,0,0,0,0,0
no_radio,5.8941667,-0.32082969,33.950945,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
known,5.90039,-0.430417,107.688,,0,,G005.899-00.427; G005.900-00.427,,,0,0,G005.88-00.39,0,0,0,0,0,0,0
no_radio,5.90273,-0.359006,26.6703,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
known,5.90561,-0.459985,60.7856,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.90625,0.0956836,32.1169,,0,,,,,0,0,,0,0,0,0,0,0,0
known,5.9155,-0.353099,149.002,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.92361,-0.391704,23.6689,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.93213,-0.0900483,73.1587,,0,,FA321,,,0,0,,0,0,0,0,0,0,0
no_radio,5.9335,-0.415335,8.89347,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
known,5.93968,-0.425914,60.7856,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.94638,-0.141471,42.5,,0,,FA322,,,0,0,,0,0,0,0,0,0,0
no_radio,5.95384,-0.47496,16.5006,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.95672,-0.419182,25.0972,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.97573,-0.430324,33.7436,,1,G005.899-00.427; G005.900-00.427,,,,0,0,,0,0,0,0,0,0,0
no_radio,5.98196,-0.00147908,45.7032,,0,,,,,0,0,,0,0,0,0,0,0,0
known,5.98781,-1.19095,429.772,,0,,G005.973-01.178; G005.956-01.265; G005.974-01.178,M8,,0,1,,0,0,0,0,0,0,0
known,6.00553,-0.367388,162.005,,0,,FA095,,,0,0,,0,0,0,0,0,0,0
no_radio,6.0438,0.316109,42.5,,0,,FA325,,,0,0,,0,0,0,0,0,0,0
no_radio,6.0497,-1.45074,80,,1,G006.165-01.168,,,,0,1,,0,0,0,0,0,0,0
no_radio,6.0575,-0.0328008,42.5,,0,,FA326,,,0,0,,0,0,0,0,0,0,0
known,6.07726,-0.134368,336.007,,0,,G006.083-00.117,,,0,0,,0,0,0,0,0,0,0
no_radio,6.09203,-0.540168,420.985,,1,G006.148-00.635,,,,0,0,,0,0,0,0,0,0,0
known,6.10021,-1.26237,1459.64,,0,,G006.165-01.168,,,0,1,,0,0,0,0,0,0,0
known,6.11774,-0.660041,76.2574,,1,G006.148-00.635,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.11977,-0.621611,39.5937,,1,G006.148-00.635,,,,0,0,,0,0,0,0,0,0,0
observe,6.12867,-0.251151,104.131,,0,,FA327,,,0,0,,1,0,0,0,0,0,0
no_radio,6.13182,-0.379634,68.4421,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
known,6.14265,-0.64009,86.9957,,0,,G006.148-00.635,,,0,0,,0,0,0,0,0,0,0
no_radio,6.1576,-0.0666328,54.0136,,0,,,,,0,0,,0,0,0,0,0,0,0
known,6.16,-0.608,67.6103,,0,,FA096,,,0,0,,0,0,0,0,0,0,0
no_radio,6.18105,-0.137063,29.6978,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.19029,-0.363744,38.4077,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,6.20035,-0.341139,114.568,,0,,FA328,,,0,0,,1,0,0,0,0,0,0
no_radio,6.20108,-0.147366,25.9547,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.20255,-0.137459,14.5758,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.2118,-0.03665,39.0173,,0,,,,,0,0,,0,0,0,0,0,0,0
known,6.2135168,-0.1047939,60,,0,,G006.220-00.096,,,0,0,,0,0,0,0,0,0,0
observe,6.22256,-0.0466519,13.1802,,0,,FQ127,,,0,0,,1,0,0,0,0,0,0
no_radio,6.22671,-0.0275028,56.3452,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.23101,-0.129615,50.1517,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.24042,-0.156596,34.5213,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,6.24671,-0.124506,36.0905,,0,,FQ128,,,0,0,,1,0,0,0,0,0,0
no_radio,6.25694,-0.0731422,93.3663,,0,,FA331,,,0,0,,0,0,0,0,0,0,0
no_radio,6.25946,-0.282012,20.9962,,0,,,,,0,0,,0,0,0,0,0,0,0
known,6.27035,-0.575476,279.697,,0,,G006.225-00.569,,,0,0,,0,0,0,0,0,0,0
no_radio,6.31868,-0.664287,170.035,,1,G006.744-00.818,FA333,,,0,0,,0,0,0,0,0,0,0
no_radio,6.34496,-0.012492,13.3186,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,6.36506,-0.0553237,34.1997,,0,,FQ129; FQ130,,,0,0,,1,0,0,0,0,0,0
observe,6.36637,-0.0526859,7.40803,,0,,FQ130,,,0,0,,1,0,0,0,0,0,0
known,6.37394,-0.481405,248.154,,0,,G006.398-00.474,,,0,0,,0,0,0,0,0,0,0
no_radio,6.37407,-0.0370238,8.77501,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.37803,-0.0536421,10.6599,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.37862,-0.0452011,25.0637,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.38016,-0.6132,78.971,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,6.3893463,-0.1976803,381.57961,,0,,FQ131,,,0,0,,0,0,0,0,0,0,0
observe,6.404627,22.865176,18666.2,Zeta Oph measured by wham,0,Zeta Oph,,,,1,1,,0,0,0,0,0,0,0
no_radio,6.44539,-0.253326,16.8014,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.49908,-0.609426,207.059,,0,,FA339,,,0,0,,0,0,0,0,0,0,0
no_radio,6.50509,-0.0075486,98.3766,,0,,FA338,,,0,0,,0,0,0,0,0,0,0
known,6.53439,-0.118217,51.4897,,1,G006.553-00.095,,,,0,0,,1,0,0,0,0,0,0
known,6.55085,-0.0981069,98.5559,,0,,G006.553-00.095,,,0,0,,0,0,0,0,0,0,0
known,6.56106,-0.134755,28.8643,,1,G006.553-00.095,,,,0,0,,1,0,0,0,0,0,0
known,6.57581,-0.0856008,46.0454,,1,G006.553-00.095,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.57636,-0.122489,8.1938,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.5786,-0.13924,13.7213,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.597,-0.17551,31.649,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.60509,-0.0820979,20.3569,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.60938,-0.0812406,11.0887,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.60973,-0.314644,57.5918,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.61499,0.138835,16.9625,,0,,,,,0,0,,0,0,0,0,0,0,0
known,6.61629,-0.716231,1056.81,actual position far from this,0,,G006.744-00.818,,,0,0,,0,0,0,0,0,0,0
observe,6.66427,-1.54498,201.673,,0,,FQ132,,,0,1,,0,0,0,0,0,0,0
observe,6.77701,-0.0964714,28.1504,???,0,,FQ133,,,0,0,,1,0,0,0,0,0,0
no_radio,6.77999,-0.309543,44.6723,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,6.78628,0.226534,23.8585,,0,,FQ134,,,0,0,,1,0,0,0,0,0,0
no_radio,6.79119,-0.0929542,45.9684,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.79351,-0.291127,24.4071,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.7936,-0.00935471,69.4793,,0,,FA340,,,0,0,,0,0,0,0,0,0,0
no_radio,6.79502,-0.256579,42.5,,0,,FA341,,,0,0,,0,0,0,0,0,0,0
no_radio,6.79883,-0.113824,29.185,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.8089,0.0127745,114.161,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.83484,0.0211377,15.6827,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.8805,-0.116567,45.6863,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.88285,0.0544867,154.979,,0,,FA342,,,0,0,,0,0,0,0,0,0,0
no_radio,6.9111,0.0298451,56.8406,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.91156,0.145265,46.2559,,0,,,,,0,0,,0,0,0,0,0,0,0
known,6.91549,-2.30356,286.082,,1,G006.930-02.130,,,,0,1,,0,0,0,0,0,0,0
known,6.93,-2.13,477.914,,0,,G006.930-02.130,S29,,0,1,,0,0,0,0,0,0,0
no_radio,6.93083,0.165433,34.0913,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,6.96817,-0.0492333,56.9659,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,7.01,0.73,47.678,,0,,,,,0,0,,0,0,0,0,0,0,0
known,7.01558,-0.270998,550.44,,0,,G006.979-00.250,S30,,0,0,,0,0,0,0,0,0,0
no_radio,7.03348,0.747731,42.5,,0,,FA344,,,0,0,,0,0,0,0,0,0,0
known,7.03933,0.175667,62.5497,,0,,FA097,,,0,0,,0,0,0,0,0,0,0
no_radio,7.0512,-0.0950103,84.7618,,0,,FA345,,,0,0,,0,0,0,0,0,0,0
no_radio,7.11256,-2.41169,824.54,,1,S31; W32,,,,0,1,,0,0,0,0,0,0,0
known,7.176,0.087,42.5,,0,,FA099,,,0,0,,0,0,0,0,0,0,0
no_radio,7.19417,0.233433,35.4624,,0,,,,,0,0,,0,0,0,0,0,0,0
sharpless,7.2058,-2.17941,382.12,,0,,S31; W32,,,0,1,,0,0,0,0,0,0,0
no_radio,7.20607,0.242184,42.5,,0,,FA346,,,0,0,,0,0,0,0,0,0,0
no_radio,7.20635,-2.27121,108.462,,1,S31; W32,,,,0,1,,0,0,0,0,0,0,0
no_radio,7.2075,0.0911,44.7157,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,7.22073,-0.211692,180.28,,0,,FA347,,,0,0,,1,0,0,0,0,0,0
no_radio,7.26191,-0.534229,9.56298,,0,,,,,0,0,,0,0,0,0,0,0,0
known,7.266,0.183,42.5,,0,,FA349,,,0,0,,0,0,0,0,0,0,0
no_radio,7.26642,-0.510308,125.913,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,7.26685,-0.528871,7.69771,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,7.26763,0.631817,42.5,,0,,FA350,,,0,0,,0,0,0,0,0,0,0
known,7.26856,-0.05979,166.534,,0,,FA100,,,0,0,,0,0,0,0,0,0,0
no_radio,7.29012,-0.175001,35.1524,,1,G007.299-00.116,,,,0,0,,0,0,0,0,0,0,0
sharpless,7.29416,-2.04304,306.925,,0,,S32,,,0,1,,0,0,0,0,0,0,0
known,7.30306,-0.124467,232.298,,0,,G007.299-00.116,,,0,0,,0,0,0,0,0,0,0
observe,7.34566,-0.246389,42.5,,0,,FA352,,,0,0,,1,0,0,0,0,0,0
observe,7.35083,0.0328327,55.3594,,0,,FQ135,,,0,0,,0,0,0,0,0,0,0
no_radio,7.36651,-0.115561,42.5,,0,,FA354,,,0,0,,0,0,0,0,0,0,0
observe,7.38031,-0.263902,136.875,diffuse!,0,,FA355,,,0,0,,1,0,0,0,0,0,0
no_radio,7.4158,-0.280416,42.5,,0,,FA357,,,0,0,,0,0,0,0,0,0,0
known,7.42,0.366,42.5,,0,,FA101,,,0,0,,0,0,0,0,0,0,0
no_radio,7.42699,0.287478,22.8661,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,7.43811,0.383447,42.5,,0,,FA358,,,0,0,,0,0,0,0,0,0,0
known,7.44367,0.704,443.394,,0,,G007.387+00.668; G007.391+00.666,,,0,0,,0,0,0,0,0,0,0
known,7.46634,-0.278661,55.6187,,0,,FA102,,,0,0,,0,0,0,0,0,0,0
known,7.47,0.059,60,,0,,G007.472+00.060,,,0,0,,0,0,0,0,0,0,0
observe,7.48535,-0.188013,212.83,,0,,FQ136,,,0,0,,1,0,0,0,0,0,0
observe,7.50617,0.401206,42.5,,0,,FA359,,,0,0,,1,0,0,0,0,0,0
no_radio,7.52255,0.406926,24.1221,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,7.52483,0.3906,49.6332,,0,,FQ137,,,0,0,,0,0,0,0,0,0,0
no_radio,7.53483,-0.116308,92.8857,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,7.60452,0.151943,42.5,,0,,FA360,,,0,0,,0,0,0,0,0,0,0
no_radio,7.63802,-0.100869,99.2035,,0,,FA361,,,0,0,,0,0,0,0,0,0,0
no_radio,7.67451,-0.083003,37.8802,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,7.70046,-0.122029,187.164,'reobserve here; so weak probably wasn''t measured',0,,G007.700-00.079; G07.70,,,0,0,,0,0,0,0,0,0,0
no_radio,7.74436,0.0724563,44.5227,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,7.75731,-0.0492297,44.8579,,0,,,,,0,0,,0,0,0,0,0,0,0
known,7.76152,0.00659699,140.122,,0,,G007.768+00.014,,,0,0,,0,0,0,0,0,0,0
known,7.81201,-0.617763,207.292,,0,,FA105,,,0,0,,0,0,0,0,0,0,0
observe,7.81652,-0.461946,37.9955,,0,,FQ138,,,0,0,,1,0,0,0,0,0,0
no_radio,7.92801,-0.398575,36.944,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,7.93495,-0.352307,107.055,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,7.97891,-0.359715,44.1547,,0,,FQ139,,,0,0,,1,0,0,0,0,0,0
known,8.00693,-0.168494,104.119,,0,,G008.006-00.156,,,0,0,,0,0,0,0,0,0,0
no_radio,8.03204,-0.669268,133.926,,0,,FA365,,,0,0,,0,0,0,0,0,0,0
no_radio,8.08254,-0.0256354,47.4918,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.09178,0.070595,39.3718,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
known,8.10763,0.338612,129.696,,0,,FA106,,,0,0,,0,0,0,0,0,0,0
no_radio,8.12258,0.131223,42.5,,0,,FA366,,,0,0,,0,0,0,0,0,0,0
known,8.12376,-0.481232,430.324,,0,,G008.065-00.484,,,0,0,,0,0,0,0,0,0,0
known,8.137,0.232627,191.756,,0,,G008.137+00.228; G008.138+00.228,,,0,0,,0,0,0,0,0,0,0
observe,8.13946,-0.027167,38.2532,,0,,FQ140,,,0,0,,1,0,0,0,0,0,0
known,8.15313,-0.197776,701.791,,1,G008.006-00.156,,,,0,0,,0,0,0,0,0,0,0
known,8.18135,0.321425,181.519,,1,FA106,FA369,,,0,0,,0,0,0,0,0,0,0
no_radio,8.19759,-0.0531548,70.8738,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.20401,0.0905086,42.5,,0,,FA370,,,0,0,,0,0,0,0,0,0,0
observe,8.25099,-0.439053,86.6826,bright ir,0,,FA371,,,0,0,,0,0,0,0,0,0,0
known,8.28155,-0.132573,99.7866,,0,,G008.310-00.090,,,0,0,,1,0,0,0,0,0,0
known,8.30657,-0.0834205,113.645,,0,,G008.310-00.090,,,0,0,,0,0,0,0,0,0,0
no_radio,8.3277,-0.319608,42.5,,0,,FA373,,,0,0,,0,0,0,0,0,0,0
no_radio,8.33277,-0.353789,175.101,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.34635,-0.322268,14.3887,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,8.34705,0.0650834,42.5,,0,,FA374,,,0,0,,0,0,0,0,0,0,0
known,8.351,-0.318694,33.7544,,1,G008.362-00.303,,,,0,0,,1,0,0,0,0,0,0
known,8.35807,-0.29467,103.097,,0,,G008.362-00.303,,,0,0,,0,0,0,0,0,0,0
no_radio,8.35998,0.00352618,193.054,,0,,FA375,,,0,0,,0,0,0,0,0,0,0
no_radio,8.36341,-0.330365,33.0323,,0,,,,,0,0,,0,0,0,0,0,0,0
known,8.36884,-0.355239,84.0065,,0,,FA108,,,0,0,,0,0,0,0,0,0,0
no_radio,8.39293,0.175245,24.3126,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.39719,-0.391682,73.0649,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.40089,-0.284323,66.9053,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.43071,-0.302592,42.5,,0,,FA376,,,0,0,,0,0,0,0,0,0,0
known,8.43362,-0.274149,42.5,,0,,FA377,,,0,0,,0,0,0,0,0,0,0
known,8.45638,-0.350247,199.677,,0,,G008.438-00.331,,,0,0,,0,0,0,0,0,0,0
observe,8.46279,0.122488,143.822,,0,,FA378,,,0,0,,0,0,0,0,0,0,0
no_radio,8.46693,-0.279783,16.5943,,0,,,,,0,0,,0,0,0,0,0,0,0
known,8.47203,-0.262645,42.5002,,1,G008.438-00.331,FA379,,,0,0,,1,0,0,0,0,0,0
no_radio,8.47205,-0.289056,16.5943,,0,,,,,0,0,,0,0,0,0,0,0,0
known,8.47478,-0.280071,42.5002,,1,G008.438-00.331,FA380 ,,,0,0,,1,0,0,0,0,0,0
no_radio,8.4795,-0.273561,16.5943,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.48224,-0.334262,23.9475,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.49072,-0.283932,16.5943,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.49585,-0.288446,38.4749,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.49981,-0.3062,46.284,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.50177,0.143276,64.2538,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.52074,-0.212368,37.4741,,0,,,,,0,0,,0,0,0,0,0,0,0
known,8.53716,-0.312527,124.35,,0,,G008.533-00.288,,,0,0,,0,0,0,0,0,0,0
no_radio,8.56054,-0.213295,96.6624,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.56207,-0.681592,42.6876,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.57064,-0.689779,129.546,bright ir,0,,FA383,,,0,0,,0,0,0,0,0,0,0
no_radio,8.59704,0.383952,107.227,,0,,FA384,,,0,0,,0,0,0,0,0,0,0
no_radio,8.63967,-0.239444,26.3775,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.6399,-0.117964,45.5494,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.65062,-0.939015,90.5814,,0,,FA385,,,0,1,,0,0,0,0,0,0,0
known,8.66461,-0.339893,60.0001,,0,,G008.666-00.351,,,0,0,,0,0,0,0,0,0,0
known,8.66817,-0.3508,56.237,,0,,G008.666-00.351,,,0,0,,0,0,0,0,0,0,0
no_radio,8.68549,-0.0464638,287.769,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.70395,0.844259,151.135,,0,,FA386,,,0,1,,0,0,0,0,0,0,0
no_radio,8.71534,-0.15036,39.3626,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.81155,-0.022725,42.5,,0,,FA387,,,0,0,,0,0,0,0,0,0,0
no_radio,8.82525,-0.386611,90.8755,but bright in ir,0,,,,,0,0,,0,0,0,0,0,0,0
known,8.865,-0.323,154.583,,0,,G008.865-00.323,,,0,0,,0,0,0,0,0,0,0
no_radio,8.90191,-0.468056,151.011,,0,,FA388; FQ603,,,0,0,,0,0,0,0,0,0,0
no_radio,8.90971,0.168966,25.9812,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.9246,-0.510886,129.859,mwp,1,FQ604,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.94678,-0.513296,60.1654,,1,FQ604,,,,0,0,,0,0,0,0,0,0,0
no_radio,8.95229,0.12315,32.2026,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,9.03536,-0.143651,323.809,diffuse,0,,FQ141,,,0,0,,0,0,0,0,0,0,0
no_radio,9.07099,0.0821923,248.843,,0,,,,,0,0,,0,0,0,0,0,0,0
known,9.178,0.043,123.128,,0,,FA109; G009.176+00.032,,,0,0,,0,0,0,0,0,0,0
no_radio,9.19887,-1.35815,214.891,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,9.20266,-0.136014,138.341,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,9.21214,-0.205432,44.9117,,0,,FQ142,,,0,0,,1,0,0,0,0,0,0
no_radio,9.2413,-0.193399,28.4694,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,9.25056,0.189096,136.519,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,9.28087,0.0928355,55.9579,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,9.34219,-0.00805238,116.268,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,9.34519,0.185623,46.3648,,0,,,,,0,0,,0,0,0,0,0,0,0
known,9.38198,-0.0661318,117.242,,1,FQ144,FQ143,,,0,0,,0,0,0,0,0,0,0
observe,9.40536,-0.0908905,49.0442,,0,,FQ144,,,0,0,,0,0,0,0,0,0,0
no_radio,9.46438,-0.849532,42.5,,0,,FA391,,,0,1,,0,0,0,0,0,0,0
no_radio,9.48102,-0.229491,38.3072,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,9.49397,-0.121895,47.0828,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,9.51225,-0.114953,58.4764,,0,,,,,0,0,,0,0,0,0,0,0,0
